1000
-84, 54
12, 13
93, 0
-49, -89
89, -31
-22, -23
-59, 67
17, 23
52, 28
11, -21
-96, -55
-86, 54
53, -99
78, 30
4, -67
-53, 49
-40, 80
-58, 68
87, -76
-97, 49
-62, -76
80, 55
47, -38
-46, 41
93, -72
-28, 57
-98, -38
-13, 34
27, 89
20, 76
67, -73
7, 84
-64, 98
99, -6
-98, 83
95, -20
45, 80
84, 28
83, 79
10, 57
40, 23
-51, 70
-69, -11
-7, -79
-20, 11
10, 29
-89, -78
2, -57
-5, 80
41, -4
92, 19
-77, -83
64, -13
56, 93
94, 31
-41, -29
71, 38
60, -8
-2, -51
-75, -40
-51, 44
86, -63
-51, 58
100, 83
-49, 66
-8, -38
74, -35
87, -51
-22, 37
15, -40
6, -1
99, -54
77, 82
-62, 21
36, -1
72, 83
81, -59
-9, -51
-61, 84
32, -45
87, -76
-80, -76
-88, 91
-34, 44
-73, 13
73, -28
-5, -32
85, 3
-17, -35
37, -29
-13, 78
49, 36
-68, 35
20, 98
47, -45
-82, -54
-98, -100
-49, 56
-26, 8
-23, 48
50, 36
2, -83
-86, -76
3, -33
83, 69
-27, -70
62, 20
92, -33
94, -45
85, 87
94, 86
80, -12
-4, 60
-28, -67
-73, -26
-45, -31
18, 76
65, 71
17, 67
-85, -93
-89, 47
-55, 62
-44, 21
37, -40
-85, -96
89, 43
-61, -6
-39, -33
-64, -9
-71, -55
79, -32
31, 32
-26, -23
6, -22
-74, -89
-94, 94
5, 84
-41, -77
-47, -21
-13, 47
31, 77
-69, -27
84, -69
86, -92
-56, 31
11, 53
15, 18
-81, 43
-24, 71
-92, -81
78, -88
37, -36
39, -48
-36, 83
79, 46
45, -58
-42, 71
-17, 15
82, 28
-58, 21
-48, 15
27, 94
27, -31
-31, 87
-7, -7
15, 44
-32, 7
75, 66
35, -65
-2, -100
38, -38
-23, -51
-86, 18
-8, 52
100, -89
-25, -70
-1, -47
-25, -75
7, -92
69, -28
-55, -73
-62, 29
-76, 93
8, -67
-45, -48
66, 3
-9, -18
-10, -20
53, -23
-75, -37
64, -44
64, 62
15, -100
-57, -15
78, -49
-99, -17
64, -77
38, 35
-100, 21
63, 24
77, 59
87, -41
-34, -55
-12, 60
66, -17
3, -50
-82, -50
-91, -40
1, 52
26, 48
99, 3
92, 43
-74, 43
-74, -2
42, 14
-29, -25
-99, -84
95, -67
2, -96
-66, -24
46, -45
42, -80
-28, 27
23, 50
-45, 59
65, -71
70, 87
22, -80
0, 2
-83, -54
12, -71
67, 3
57, 6
-85, -39
0, -56
-12, -67
-69, 63
19, 95
22, -37
-2, -33
79, 66
-66, 31
-64, -28
-50, -48
0, -27
-31, -4
-26, -29
71, 40
-5, 61
16, -69
78, -54
24, -27
17, 79
-39, -94
-8, -83
-72, 80
-25, -18
28, 12
63, -47
-76, -68
75, 59
-76, -36
-24, -14
100, 42
-100, 30
-28, 92
-5, -12
99, -67
-67, 21
62, -94
56, -58
63, 86
-67, 11
-60, -62
60, 20
-97, -16
99, 13
-60, -36
38, -66
5, -3
38, -2
23, -37
-32, 40
8, -51
-14, 63
-13, -18
-71, -3
47, 89
-27, -62
-94, 80
1, -7
-84, 64
37, 92
75, -84
97, 44
-77, 87
-83, 14
-53, 94
-6, 98
91, 55
5, -47
-68, -55
-37, 61
33, -95
46, 52
63, -56
-8, -44
-15, 61
92, -54
-11, 40
84, 64
-68, -64
-93, -75
5, 87
25, 39
-62, -92
-2, -11
-26, 23
99, -22
-25, 16
21, 27
-61, -86
-93, -93
-92, -57
79, 92
-83, 6
-92, 59
-27, -53
-7, 77
-71, -70
34, 6
-47, 30
-14, -22
-17, 87
52, -22
68, -82
-54, 6
29, 92
-48, 67
-59, -97
8, 92
-19, -27
65, 52
-42, 42
-69, 2
-51, -93
97, 52
-86, -38
8, -7
-91, -54
59, -20
20, 34
-99, 22
62, 6
65, -40
52, -29
-36, -97
51, 81
60, -37
13, 34
-52, -46
-43, 24
0, -82
28, 33
-81, -59
-80, 15
-3, 66
59, -66
-11, 85
-54, 12
-41, 92
29, -54
-16, 17
0, 43
-73, -88
69, -31
18, -39
87, -34
-94, -25
-44, 44
59, 100
94, 88
81, -45
-83, -12
3, -44
-87, 99
5, 87
-83, 2
-66, 33
59, 25
-11, -62
33, -69
-73, -71
1, -30
-52, 65
-54, -86
11, 82
44, 57
59, 67
-6, 6
30, -34
8, 90
-72, -41
-24, -6
-76, -98
76, -25
-69, -60
-43, 32
-31, -93
-52, -36
-85, -20
4, -22
-82, 30
-84, -62
-31, -36
3, 53
47, -9
-40, -11
96, 76
58, -26
17, 99
-49, 59
99, -50
-54, 3
-58, 60
-87, 84
75, 38
-53, -75
-2, 99
96, 11
31, -63
12, 52
76, 20
54, -11
-93, 88
7, 90
-8, -92
56, -37
-45, 52
-85, 55
84, -32
-53, 1
-43, 20
-22, 48
