300000
6, 74
13, -55
21, 19
-50, -26
-54, -99
18, 89
-29, 24
52, 40
62, -81
16, 60
56, -55
100, -28
22, 71
-86, 47
-51, 9
-23, -14
29, 50
-72, -81
44, 67
5, 26
-90, -19
-14, -33
53, 23
-70, -11
-55, 61
-80, 93
78, -40
78, -73
41, 86
-62, 12
71, -51
-67, 83
-32, 91
-37, -77
-34, 83
-35, 58
46, -36
-90, -82
72, -88
98, -75
-98, -99
88, 38
-27, 33
-96, 63
36, 8
-88, 25
40, 92
93, 100
-83, -100
25, -16
-21, 53
-84, 75
-50, 10
65, 5
-35, -68
87, 67
57, -12
12, 92
36, -79
31, 68
75, -35
-29, -57
78, 44
44, -90
-29, -25
75, 49
-36, 96
42, -71
80, 81
64, 27
-99, -57
-17, -20
-93, -83
-4, -79
15, 32
92, -69
-3, -15
1, 82
-66, 48
-2, 24
58, -45
-85, 90
53, -68
-51, -65
-11, 28
84, -40
-61, 75
15, 74
81, -8
-64, -41
91, 66
58, -39
85, -46
46, -39
-7, -81
-45, -28
10, 3
-46, -54
-65, 23
80, 9
-9, 62
67, -80
21, -90
2, 18
3, -85
-57, -42
96, 87
18, 57
-4, -34
-68, -92
-29, -10
-70, 18
-15, 3
48, -24
-5, 38
93, -61
69, 80
79, 97
-14, 100
99, -94
68, 93
-76, 67
43, -18
-66, 58
71, 80
-8, 56
87, -64
-93, 88
-34, -37
-92, 94
52, -23
-32, 2
79, 19
97, -63
32, 32
-40, -54
-36, -6
66, -57
-37, 0
-92, -88
-43, 95
7, 12
-22, 38
4, 95
36, 32
-69, -82
-97, -80
58, -54
-89, 3
-17, 43
88, -89
-22, 65
84, 60
61, 23
39, 54
-85, -62
4, -52
-57, 69
-60, 34
98, -16
30, 2
-12, -23
-9, 4
47, -86
-83, -88
-90, -9
92, -52
-22, -53
34, -12
-18, 28
77, -11
-10, -97
37, -57
-36, 53
-21, 5
-87, 80
-37, 32
28, 78
-20, -44
47, 55
-96, -13
50, -12
72, -48
27, 81
59, -54
10, 33
-34, 54
-36, -59
94, -5
25, 77
-95, 41
26, 65
40, 18
10, 20
15, 68
-5, 9
8, -91
94, 100
37, -87
38, 53
-65, -19
-31, -69
-33, 42
-77, -22
84, 53
24, -19
59, 52
-48, 81
17, -56
57, -3
92, 31
-26, -60
97, -29
-94, -70
-39, 58
-47, -85
87, 41
-29, 53
61, 16
47, -28
-11, -64
38, -56
-81, -44
4, 93
-40, -37
-49, -6
-6, 95
-23, 15
-97, 8
-45, 66
-57, -92
9, -29
-21, 23
59, -8
37, 49
-68, -3
-19, -99
-50, -89
27, 38
16, 65
11, 78
-81, 82
-39, 47
77, 2
-33, -54
43, -14
70, -8
-1, -97
26, 84
99, 75
22, -21
-62, 89
-90, 29
-14, -57
78, 74
41, 57
-65, -91
9, -77
-75, 94
-5, 39
-35, 22
-24, 75
66, -92
39, 11
-57, 56
-2, 97
-4, -91
96, -15
