40000
28, -64
-2, -34
14, -10
-26, -61
70, 86
-60, -12
91, -79
45, 91
55, -94
81, -27
39, 57
19, -50
1, 11
-81, 3
-60, 71
-4, 29
62, 50
-41, -11
96, 41
84, 17
-7, 57
67, 68
8, -11
-66, 84
-39, 57
62, -87
-25, 37
27, -79
70, -46
95, -36
-61, 46
-35, -10
30, 82
-4, 57
28, 87
51, 56
-99, -52
-43, 58
-65, -6
21, 42
-90, 43
55, 2
-45, -20
-95, 77
-26, -76
99, 70
-68, 91
-23, 1
-72, -53
-45, 22
-85, -83
-46, -79
-47, -2
25, -59
88, 70
82, 35
28, 1
-62, 84
-54, 50
27, -24
-7, 38
21, 63
37, -62
73, -87
19, 94
73, 26
53, -3
30, 86
-34, 98
-81, 93
-89, -48
71, -36
-46, -90
-56, 99
-48, 60
-20, 74
33, -92
98, -44
75, 90
-53, -44
64, -12
72, 21
-24, -42
-99, -38
78, -74
-47, 56
60, -44
-65, 54
-73, 95
-71, 61
-83, 98
-28, 43
32, -6
60, -11
60, 21
44, -50
-34, -13
-97, -80
-80, -75
-46, 75
-11, 13
-66, -23
98, -65
-91, 89
-17, -77
79, 11
65, -51
-64, -100
2, 59
47, 99
-46, 42
33, -61
96, 28
25, 44
91, -9
-75, 47
-12, 51
-63, -54
-86, 72
-82, 43
-59, 42
-27, -1
-90, 58
94, 86
7, -1
-4, -42
98, 26
68, 70
-20, 80
-3, 88
-85, 54
-68, 38
-61, 71
63, -16
-69, -48
-35, 1
-75, -14
1, 51
26, 42
-100, -11
28, 75
5, -45
-53, 17
-76, 80
-92, -45
50, 71
80, 84
86, -35
85, 47
-57, -38
-25, -20
-52, 68
16, -58
-12, 61
59, -58
100, -26
89, -58
-1, 8
-73, 29
-40, 81
97, -48
75, 23
-26, 52
25, -100
78, 11
4, 19
-87, 2
68, -65
-75, -5
39, 59
-19, -5
-39, 64
-77, -27
-35, -37
84, 71
-38, -41
32, -94
53, 84
54, 24
-30, 93
72, -74
-69, 26
53, 97
64, 43
69, 74
-72, -70
-99, -44
-62, -18
33, -88
5, 82
-72, -24
-97, 69
93, 57
31, -80
10, 51
-50, -88
0, -93
-64, 94
-78, -90
-60, 37
-37, 2
-20, -13
56, 39
-76, 25
88, 70
82, 87
-30, -60
39, -35
-18, -6
-85, -5
-7, 87
31, -97
16, 33
-90, -40
59, 51
-56, 40
-5, -53
-24, 13
-98, 68
-67, 61
-73, 67
16, -2
32, 91
-42, 69
33, -14
86, -92
-46, -41
93, -65
9, 57
-32, -88
-46, -95
-8, -28
-2, -76
31, 49
-80, -52
-23, -59
82, -18
-13, 70
49, -68
-11, -62
32, -16
-21, -30
-98, -49
25, -71
81, -52
39, -25
73, -64
-38, -50
76, 82
-98, -91
-95, 16
51, 64
100, -34
-6, -43
-44, -48
-66, 31
0, -66
96, 47
-11, -80
-40, -79
37, 87
-34, 5
-31, -76
-52, 18
-4, -38
-86, 34
94, -71
1, 38
-78, -27
23, -6
85, 11
41, -11
-90, 58
-11, -40
67, 19
6, 41
59, -72
-74, -96
-47, -9
42, 79
-34, -27
3, -60
-4, 89
-59, -30
-31, 70
-23, -81
20, -89
-82, 58
44, -10
24, -53
26, -10
45, 3
-54, -18
-29, 94
-14, -95
-25, 79
-71, -97
83, -61
58, 32
-22, -5
5, -55
33, -51
82, -48
-93, -9
-19, 54
-16, -92
12, -28
28, 51
70, -90
-94, -53
-76, 27
74, -76
-69, 76
50, 26
-51, -14
-38, -19
76, -27
93, -82
-42, 43
-11, -54
80, 6
-98, 66
44, -35
-94, -81
-98, 42
-40, 79
63, -21
-60, -6
74, 62
8, 6
-39, -22
25, -62
-37, 47
16, 60
-91, -57
59, 87
-3, 61
-73, 41
21, -39
-99, -65
-52, -82
-72, -50
1, -59
-67, -37
-25, -5
-19, -71
-9, -37
3, -19
56, -2
-58, -71
-6, -72
-59, 57
68, -25
-55, -1
-18, 60
38, 87
24, -93
-68, -17
57, 100
28, -54
-97, 87
2, 11
51, 77
66, 14
11, 97
46, 76
-7, 11
-59, 100
-19, 16
-68, -70
-8, 66
-78, -18
43, 68
-70, -55
-32, -83
7, 91
28, 45
72, -23
30, 22
-63, 17
-15, -2
96, -56
-87, -67
-74, 94
-75, -58
-23, 7
-78, 66
-35, 49
10, 36
35, -99
81, 29
-65, 51
81, 5
31, -96
34, -27
-94, -29
-10, 49
81, -76
-61, -15
-4, 92
79, 86
9, -52
21, 2
88, -71
-30, -76
-64, 47
-2, -76
-83, 10
-61, 93
-59, -22
28, 62
-23, 30
-37, -20
62, 94
-10, 27
-24, 80
-24, -42
15, -3
-6, -12
-2, -32
55, 39
22, -25
-48, 33
-50, -33
28, 33
-49, -81
50, 7
-55, 63
-70, 51
-52, -43
-24, -51
-77, -61
-42, 69
68, -46
44, -93
99, 98
-55, 66
-63, 44
38, -43
83, 4
7, 80
8, -97
-68, -85
-70, -99
-91, 75
95, -31
33, 80
33, -32
-47, -18
54, 64
-87, 79
16, -40
96, 89
-46, 99
67, 79
15, -90
81, -74
68, -98
-2, 77
16, -15
-7, 96
-1, 82
4, -92
-56, -49
-23, 94
85, -82
34, 72
63, -78
-92, 66
-27, 97
11, -33
4, 27
8, -14
8, 87
-1, 35
-42, -59
6, 9
84, -63
4, -52
88, -42
-81, 44
-85, 11
21, 57
-85, -60
-16, 48
-22, -56
14, 74
-7, 24
-54, -95
-20, 15
80, 68
71, 76
-15, -78
-7, 70
-22, 10
-61, 28
66, -48
-47, 63
-59, -19
80, -86
-38, -60
-52, 55
-28, -74
10, -21
-54, -4
-87, -34
73, 23
-57, -18
94, 17
51, 68
-9, -31
76, -18
76, -31
-91, -76
40, -39
-58, 8
11, 48
55, 94
63, -9
22, -81
-52, 30
-38, 90
69, -7
-28, -15
45, -55
-81, 49
20, -83
-42, 87
-5, -66
33, 32
70, -38
37, -50
-86, 75
64, -6
-14, 81
-27, -10
-41, -78
-66, 69
-77, -38
-76, -8
-75, -3
-70, -48
60, -55
-44, 48
-2, 2
-11, 96
8, -28
92, 74
-73, -91
-86, -36
43, 82
-77, -85
-62, -92
-71, -62
-57, -99
16, 9
-60, -89
44, -13
-5, -30
-60, -43
-7, -28
8, -21
87, 97
-53, 58
64, 99
-92, 87
-35, 48
23, -53
-40, 43
90, -85
28, 54
-45, 37
-4, 22
97, -25
25, 9
-41, -28
-77, -15
11, -61
-50, 1
47, 11
7, 62
-56, -22
-71, -47
-10, 97
71, -89
40, -80
-97, -4
