600
-80, 70
-81, 81
-4, -6
-7, 95
98, 18
-51, -74
87, -98
45, -30
9, -30
-11, 50
16, 3
62, -16
5, 91
92, 75
71, 88
-11, 36
-48, -42
-27, 70
-2, 64
-70, -18
-74, 92
18, 82
-33, 25
37, 0
67, 75
16, 77
-41, -25
9, -51
-18, -99
10, -80
50, 47
-22, -49
-22, -87
54, 82
-22, -1
-57, -47
-58, 90
-15, 44
66, 73
-18, 46
51, 77
0, -8
27, -1
-73, -40
41, 76
26, 52
57, -59
72, 14
95, 16
18, 84
86, 11
-59, -49
-29, -27
70, 62
70, -97
-79, -14
37, -30
-58, -88
8, -25
67, 76
18, -41
0, 90
-65, -49
-89, -84
-25, -72
-99, -99
-75, 1
32, 18
57, -67
60, -60
27, 22
-87, -54
-92, -10
-17, -81
-89, 28
66, -12
-84, -87
-52, 57
45, 34
38, -3
-40, -84
-75, -6
-1, 12
75, -18
91, 9
-30, -33
11, 56
-17, 89
21, 31
-58, 92
-41, -80
-50, 32
-58, 86
-3, 53
-62, -50
-73, 23
95, -38
-11, -39
-69, 89
-42, 44
-2, 33
-53, 70
98, 59
-59, 32
-10, -86
-98, 21
78, -87
80, -81
15, -77
48, 75
-100, 25
70, -84
39, 65
-78, 76
-33, -59
85, -79
6, -75
10, 29
19, -31
62, 33
-93, 15
98, 96
92, -9
-45, -70
74, -18
11, 8
13, -2
-27, -44
-4, -55
-8, 61
-75, 92
-13, 98
-6, -86
-97, 36
-47, -95
-75, 87
50, 55
7, 90
-89, -53
91, -90
-36, -56
-8, -39
3, 5
80, 18
10, -46
-32, -46
36, -87
41, 38
79, 63
90, -96
-80, 42
-87, -52
-49, 91
71, -97
-31, 43
64, 89
-16, 92
-37, 93
-20, 17
19, -47
52, 40
21, 40
-57, -56
83, 12
-75, 78
24, 83
43, -1
-29, 55
90, 61
-15, 50
-28, 9
63, 31
19, -68
0, 20
72, -7
55, 11
-90, -28
19, -42
53, 75
-73, 44
-91, -97
-79, 80
-96, -89
-2, 82
80, 45
-51, -80
-47, -39
98, -89
39, 2
20, 67
44, -50
-5, -61
-10, 75
-13, -64
98, -11
-26, -95
36, 96
-34, 67
-18, -75
23, 49
62, 57
-3, -66
64, -5
95, -8
4, -92
35, -69
-31, 16
-100, -9
-93, -27
-77, -18
-31, 58
-56, 47
-19, 51
-10, 66
-21, -27
98, 58
-52, 6
37, -59
-86, -27
-13, 14
3, 61
-11, 94
77, -13
-65, 67
-52, 93
-98, -43
67, -54
-39, 78
-33, -3
49, -79
-68, 21
84, 50
-82, 95
9, -87
-19, 34
-38, 1
92, 81
94, 100
-99, -81
-41, -63
-27, 12
63, -79
5, -12
64, -61
-30, 35
-71, 39
77, 78
-40, -40
-14, -7
-48, 24
-57, 75
-58, 19
53, -84
74, -97
11, -56
75, -28
75, -62
-74, -32
-13, -86
-24, -34
32, 72
-87, 6
-56, -74
-80, 82
-94, 68
-8, -41
48, 75
-4, -15
42, 7
-23, 42
96, 48
-77, 87
-70, -32
89, -22
52, -74
83, 83
62, -50
41, 90
4, 29
31, -14
70, 9
57, -4
0, -86
90, 27
54, -90
-73, -4
-35, 85
-40, -25
56, -100
-31, 54
-27, -39
-44, -27
91, 71
-45, -20
-74, -95
9, -9
93, 72
78, 95
-35, 13
-44, -36
50, 50
-34, -72
35, 74
76, -8
2, -43
-89, -69
-60, -73
22, 80
77, 18
-65, 25
88, -90
-51, 75
62, 100
26, -83
-38, 50
-84, 70
86, -41
-13, -43
-55, -63
12, 25
-8, -45
-47, 49
82, -41
31, -95
54, -54
94, -37
66, 34
-2, 63
-17, -24
86, 82
-85, 38
30, -43
67, 99
52, -70
-99, -63
14, 31
39, -48
61, 2
-84, 34
73, -85
23, -12
45, -46
16, 42
78, 66
10, 53
-98, 9
-53, -85
-31, -84
47, 35
-19, 5
5, 52
-92, -33
-57, 27
46, 1
61, 42
-49, -93
-90, -79
24, 20
62, -55
-39, -53
-42, 55
61, 89
-49, -3
58, -83
68, 84
-78, -22
-59, 0
-62, -9
-100, -82
-10, 29
78, -34
-8, 84
36, -50
-84, -56
-91, -12
77, -71
45, -48
-9, 43
-33, -75
-26, -40
40, 18
-77, -9
79, -94
37, 47
98, 9
-70, -9
-65, 91
-57, -81
78, 88
53, 18
65, 54
31, 69
-4, 53
-22, 52
63, 86
-12, 68
3, 15
-11, 29
68, -38
-94, 64
35, -80
-35, 87
-95, 1
35, -96
-72, -62
18, 8
26, -4
-99, 69
-55, 53
19, -66
99, 38
-95, -12
96, -2
7, 66
3, -39
1, -3
-58, -99
28, 23
47, 19
-91, 26
