7000
0, 66
-25, 52
62, 71
-38, 10
-99, 92
-76, -36
84, -41
64, 77
-61, -69
-24, -15
34, -95
48, 22
-39, -46
56, -27
-89, 9
78, -2
-71, -9
-6, -82
-22, 48
94, -39
-31, -23
-25, 62
-78, 29
75, 21
-25, 34
-93, 95
16, -41
-60, -5
-95, -10
41, 50
99, 90
-39, 19
-63, -83
32, 73
-30, 59
-83, 16
-14, -12
65, 24
-13, 92
86, 94
-50, 19
93, -85
-63, 65
-95, 16
18, -9
-32, -53
77, -33
44, 5
-61, 12
55, -16
-18, -88
7, -48
32, 15
87, 59
-10, 90
35, 83
79, -60
25, 23
-61, 53
-3, -21
1, -63
35, -34
-76, -73
45, -13
71, 19
-69, 56
46, 51
27, -58
-23, 21
-76, 41
72, 67
28, 3
19, -15
-14, 93
-49, -58
-5, 10
48, 58
-94, 86
-12, -27
-27, 55
26, -70
84, -96
-62, 78
22, 70
-40, -47
22, -19
40, -37
-100, 47
-66, -27
18, -41
-51, 72
-78, 95
-63, 74
93, 73
-58, -90
68, -18
-67, 18
59, -24
27, -59
32, 73
-91, 73
66, 94
-43, -83
74, -20
-51, 18
43, -46
36, -93
25, -46
100, 65
-60, -91
78, -15
-42, -32
98, 15
36, -65
97, -96
-11, 69
-38, 92
81, 87
25, -39
41, -30
-49, 58
-2, 88
-34, -15
31, 28
-26, -50
7, 86
-60, -41
-97, 67
-70, -36
-87, -89
74, -59
65, -37
77, 77
35, -47
19, -79
-95, 99
-95, 46
88, -83
91, 42
73, 97
91, -7
-55, 2
40, 29
9, 73
29, -28
-50, -91
-15, 6
99, 19
-26, 36
20, 58
16, -96
-93, -73
44, -14
1, 46
-46, -9
-72, 73
-94, 94
-63, 72
-37, -50
29, 23
-46, 12
29, -78
32, -6
-98, 20
-7, 89
-22, 62
-87, -82
28, 6
45, -41
68, -35
16, -15
78, 92
94, -31
41, 70
6, -21
-50, 26
-21, -71
-5, 4
91, 54
57, -61
67, 21
98, 80
33, -76
95, -91
34, -5
90, -22
58, 46
10, -88
-82, -90
-46, 38
-51, -63
-51, -16
95, -92
38, -23
31, -42
3, 75
70, -87
-81, 76
10, 1
-85, 14
-10, 64
-60, -36
-72, 4
-19, -65
85, 24
97, -48
29, 12
-91, -10
-53, 61
82, 2
-44, -22
6, -27
40, -21
-85, -22
-64, -24
-60, -99
-48, 83
-47, -64
-63, 96
33, -27
55, -60
-78, 41
-3, 96
17, 57
-8, -43
-16, 97
90, -67
-88, 67
-91, -84
79, -81
-8, 36
40, -24
47, -73
-99, -46
-5, -40
26, 75
-84, -77
15, 93
-50, -89
52, 47
-70, 75
38, 83
79, -80
-28, -16
48, 97
41, 89
21, -24
82, -91
37, 34
33, 23
-97, -98
72, 85
1, -17
32, 90
45, 6
-98, -35
73, -29
40, 20
-58, 71
-24, -76
5, 8
26, 69
-1, -31
50, 79
-32, 79
-34, -51
-83, 82
1, 83
18, -44
-62, 57
23, 82
-34, -16
-9, 57
66, -45
51, -81
-94, -27
-5, -15
-6, -95
-87, -44
23, -94
-53, 49
-15, 58
9, -81
78, 66
98, -17
19, 66
33, 45
56, -87
55, 52
-68, 20
-38, -51
44, 9
-51, 74
-50, 88
2, -83
50, 47
-40, -80
81, -3
84, 8
-66, 46
-6, -100
-78, 53
65, -9
-66, 89
77, 52
-49, 2
27, -100
91, -66
-22, -44
-84, -28
93, 25
-14, 58
76, 95
35, 62
-26, 32
58, -70
-12, -65
-40, -29
-79, 39
92, 52
75, -22
53, -52
30, -28
-79, 84
5, 36
75, -62
20, 41
-97, -42
-70, 7
-88, -99
64, 13
-72, 44
-66, 34
