80000
11, 32
58, -11
-51, 63
11, 41
78, 37
76, -26
-48, -76
-60, -21
-29, 89
-57, -93
-77, -46
38, -97
21, 80
-20, -43
2, -43
-52, -43
-9, 12
10, 48
-17, 8
42, 65
-5, 100
48, -40
94, -43
-32, -13
-80, -1
49, 81
3, 88
57, 66
58, 93
-3, -15
-63, 21
-27, 63
49, 45
29, 92
6, 21
59, 51
-34, -91
-44, -11
-5, 76
76, -55
71, 1
45, 90
7, -34
-6, -74
64, -94
-18, -39
86, -24
-82, 80
0, 61
-90, 32
32, -21
-48, 42
11, 17
-85, -16
-73, 80
69, -68
67, -48
-16, -64
-22, -77
-32, -4
-12, -83
37, -52
-59, -57
-97, -14
-41, -23
57, 48
-87, 70
-9, 96
60, -79
-44, 57
-50, 1
-82, -48
31, 0
-64, -17
87, -32
-23, -47
7, -32
48, 13
15, 64
-99, 23
-22, -63
-55, -90
63, 64
-94, -56
-64, -6
96, -9
-56, 49
43, 100
-9, -4
71, -95
-87, 38
64, -2
-86, -92
-38, 17
-64, 20
84, -19
-94, -84
2, -95
-43, 49
-30, 25
21, -59
70, -51
31, -55
-92, -50
-75, 88
-75, 41
-84, 49
72, 2
-16, -70
45, -50
-87, 67
70, -38
13, 24
-36, 63
-8, 26
-75, -99
-43, -5
-91, 16
-52, -38
9, -92
-58, 61
49, 49
69, 47
-22, -91
-28, -4
-96, -20
33, -76
9, -42
-46, -84
-37, 32
-64, 20
22, 51
80, 38
-81, 70
-87, 30
-37, -98
-64, -52
52, -30
-98, 18
62, 12
-50, -11
87, -21
40, -48
1, -24
41, 93
-30, 38
12, -60
72, 34
-30, 70
-16, -40
59, 26
3, -55
-97, -8
30, 16
-33, -57
62, -89
-53, 7
20, -93
91, 27
-17, -71
-93, 15
65, 99
100, -52
-69, 8
-41, 33
35, -24
79, -76
-67, -36
68, 12
-4, -74
-27, -26
-84, -14
-38, 12
-14, 72
-18, 25
-89, -58
-77, 20
93, 24
84, -15
40, -87
-8, 69
63, 55
22, -87
2, 9
-24, 75
16, -85
44, 48
-77, 95
-65, -56
40, 96
-24, 82
-34, -64
-74, 69
-26, 91
-19, 77
-93, -59
-60, -47
57, -17
-21, 62
-44, 51
73, -44
90, -61
-24, -75
46, -10
-44, -49
-33, 94
70, 40
-95, -47
78, 26
18, 100
40, 84
98, -81
-48, -43
93, -48
-18, 9
25, 52
-81, 29
58, 77
86, -84
-46, 19
-78, 44
-53, 45
-35, -20
-45, 34
-7, -83
63, -45
82, 47
-74, 5
90, 51
3, -37
56, -19
-3, 11
