200000
14, -48
85, -72
91, -18
-72, 45
16, 53
64, 5
-70, 92
6, -36
30, -19
-2, -89
-75, 13
-27, 63
35, -89
19, -16
42, -98
100, -50
35, -36
-19, 32
-31, 84
-98, 21
50, 31
-84, -64
11, -30
-11, 40
-19, -73
-50, 22
19, 35
-62, -27
-42, 56
45, 43
35, 83
76, 87
61, -12
10, 24
27, 24
-3, 86
-62, 93
71, 90
-19, -31
78, -27
26, 92
-41, 27
25, 18
16, 93
-64, -57
4, 26
-99, -60
76, 55
25, 40
70, -100
48, 74
-2, -36
-9, 96
-8, -98
-72, 13
66, 6
-28, -34
38, -29
100, 3
51, -39
-87, 43
41, 93
-63, 23
-97, -62
96, 51
46, -78
21, -15
-56, -6
24, -71
83, -22
56, 96
-89, 80
-70, -73
-85, 89
-50, 27
-5, 63
-28, -46
66, -90
-88, -68
-4, -86
68, 23
68, 62
-24, -51
11, -88
-62, 65
27, -69
-47, 67
-64, -81
81, -13
92, -42
-86, 69
-93, -53
42, -61
13, 94
0, -3
69, 56
13, -29
-82, -92
-64, 55
90, -97
-47, -9
-100, 39
78, 90
14, -96
50, 92
-62, 58
7, 91
-98, -18
-30, 49
54, -70
-32, 7
-92, 79
-35, -64
54, -27
-12, -85
98, 88
-87, 59
20, 2
-34, 38
-35, -39
-53, -5
75, -98
88, -85
81, -65
65, -73
-40, -75
4, 52
66, 86
30, 100
-93, 79
-94, -46
-67, -83
19, -37
-29, -87
-93, -67
-60, 59
54, 9
-70, -21
-87, -90
-38, -31
56, -54
-90, -48
-49, -97
31, -71
-93, 42
-51, 78
-32, -49
13, -19
-48, -28
-72, -60
27, 58
-74, 7
71, -7
-58, -11
-78, 17
18, -76
-17, 67
-61, 18
57, 85
26, -30
-85, -51
-62, 42
88, -66
-67, -52
27, -73
-22, -67
95, 19
13, 60
-32, -31
15, -70
-14, 23
11, 79
93, -42
-6, -97
-61, -50
68, 81
-25, -48
-74, -97
73, 26
-51, 29
-20, -34
80, 97
-98, -26
-91, -18
68, -79
21, 49
-91, -78
-36, -55
-32, 31
61, -35
-5, -76
54, -11
57, -80
-14, -77
77, -75
42, -85
36, 7
96, 40
-96, 71
7, -89
-84, -79
-61, 61
35, 78
-81, 57
39, -36
-4, 97
0, 18
65, 94
68, -48
43, -25
-93, 55
37, 3
-52, 0
14, -45
-18, -53
-76, 20
-65, -7
56, 30
-12, -10
-28, 84
90, -53
83, -63
-6, 56
46, 37
24, -67
-33, 99
45, 76
92, 64
27, 96
-99, -55
-24, -51
62, 98
-43, -54
97, 94
