100
7, 38
-28, 88
-30, 8
88, -88
-76, 6
-69, 97
49, 21
82, -32
40, -54
46, -73
-4, -16
45, -34
65, -18
10, 12
-8, 94
-65, -47
16, -98
-7, 100
53, 42
44, 53
-66, -6
81, -25
91, -2
-14, 79
92, -95
-1, -94
79, 24
97, 61
-91, -88
-72, 20
39, 16
-29, 91
54, -57
-25, -14
-12, 81
-38, -17
4, 100
60, -41
97, -94
-72, -62
51, 73
62, 21
23, 30
99, -63
-13, -17
-63, -60
-24, 46
-28, -45
2, 73
41, -74
-23, -30
6, 81
-63, 75
-83, -89
27, 30
64, 24
-7, 1
82, 41
-56, -27
-43, 47
65, -91
20, -90
-40, 8
-58, 8
65, -37
-19, 50
30, -77
-39, -88
-66, 18
-99, -3
96, 99
-15, 93
7, -12
67, 6
-4, 60
95, -16
-5, -7
-64, 79
-24, 73
88, 81
53, 69
39, -21
87, 62
-38, -96
-64, 80
-3, 47
88, -6
47, -59
20, 98
90, 38
-4, 91
63, 42
66, -34
54, -34
66, -17
50, 34
-50, -12
46, -21
-39, 12
56, 58
