700
66, -19
-69, 69
24, -61
-61, 36
-7, -49
99, -80
-12, 23
42, 72
-80, -89
-17, -68
-11, 22
96, 22
74, -42
6, 96
64, -36
32, -43
60, -78
-67, -84
71, -24
6, 6
2, 16
-3, -66
9, 91
99, -95
-69, 67
-78, -85
-15, 97
-26, -12
-63, -57
-14, -50
-93, 8
26, -94
37, 35
-67, -13
63, -34
-9, -41
-37, -76
-40, 19
-69, 9
-20, -50
49, -62
93, -46
68, -47
82, 99
-12, -86
-21, 74
-82, 56
49, -81
-75, -89
-16, -62
16, -98
69, 83
2, 85
14, 48
93, -53
25, 37
1, -75
10, 96
21, -9
-42, 7
-88, 47
-20, -17
45, 29
-17, 12
37, 48
-1, 79
-63, 26
0, -9
97, 5
39, -7
61, -1
-20, 31
-93, -45
-39, -49
57, 55
83, -74
-78, 54
-78, -1
-76, 26
-98, -2
100, -52
29, 72
-48, 90
84, 79
-23, -79
81, 14
-28, -32
44, 31
-7, -84
-61, -5
-9, 97
95, -23
-16, -68
-49, 0
22, -4
-87, 88
-5, 7
-61, 7
39, 85
55, -92
72, -40
51, -36
-69, -70
44, -35
32, 1
-67, 79
-85, 99
1, 46
30, 11
35, 88
-25, 52
73, 30
29, 66
-92, 95
-4, 85
-95, -65
-17, 25
16, 94
10, -22
-100, 95
8, 22
28, 36
-41, 21
-92, -28
85, 68
-21, 90
100, -23
-54, 65
-23, -19
66, 18
100, 12
43, -68
-45, 55
66, 100
34, 81
-22, 57
73, -86
-88, -22
-47, -51
84, -92
65, -33
59, -80
72, 11
57, -77
76, -92
35, -100
14, 69
63, -12
50, -22
-82, 72
-30, -42
56, 12
-66, 3
17, -30
89, -61
51, -30
-30, 20
-4, -25
-92, 13
-3, 9
71, -70
-86, 97
-54, 69
9, 55
-29, 96
-38, 62
-81, -74
-81, 90
20, 84
49, 82
-99, 53
6, 76
9, 4
-20, 65
70, 71
-42, 72
17, 14
28, 11
34, -57
-85, -70
29, -23
-52, 11
-78, 60
21, -40
-12, -25
73, 68
-13, -24
-53, 8
-13, -92
3, 81
53, 45
63, -74
-20, 46
-15, 88
79, -47
-22, -14
-83, 71
-44, -65
-52, -78
-23, 86
49, -94
12, 97
-43, 41
-62, -54
-53, 83
87, -36
-4, -28
-95, 29
-32, -50
100, -86
76, 12
-48, -12
-88, -33
-59, 4
16, -33
39, 58
-96, 50
-8, -91
-12, -31
53, 87
-93, -12
89, 13
27, 17
-46, 88
50, 2
-84, 79
90, 82
3, 9
-2, 3
30, -84
94, 89
-62, 80
-35, -77
-43, 98
-68, 79
49, -33
-81, 15
36, -86
-45, -58
-67, 94
71, 76
24, 92
-85, 14
58, -87
-23, 57
-75, 95
-94, 58
-7, 87
-99, -34
67, 70
-48, 14
-46, -61
34, -46
-85, -95
89, 79
-92, -95
42, -28
42, 61
18, 82
-83, -42
-4, 11
59, 5
-52, -4
-73, 13
60, -39
25, 80
-23, -49
-2, 65
-38, 73
-3, -69
90, -75
96, 99
42, -22
-33, -46
-27, 36
6, 50
57, 38
43, -32
-8, 74
-7, -10
-59, -56
55, -95
-69, -93
-83, -85
66, 81
-86, -53
36, 50
-87, 69
32, -49
57, -100
37, -52
79, -100
44, -74
13, 23
14, 59
-1, -5
99, -80
45, -71
70, 97
-25, -65
33, 1
-66, 74
51, -46
-73, 41
-1, 45
-95, -10
37, -74
81, 17
-61, 14
-10, -86
30, 37
50, 70
9, -27
-65, -66
-67, -16
-10, -43
61, 82
-31, 73
41, -80
-40, -31
-55, 23
94, -73
-34, -50
19, 84
-58, 31
-11, -47
-8, 37
-10, 75
0, -90
-46, 26
-14, -73
-70, 10
82, -98
24, 83
-73, 86
-6, 91
55, 40
59, -87
-97, -26
65, 3
76, 67
76, -98
1, -82
-78, -84
-61, -97
-17, 54
-35, 12
-30, -81
-92, 44
63, 51
31, 31
-81, 46
10, 99
52, -47
-85, 21
-6, -33
-39, -53
-61, 28
24, -65
7, -16
5, -100
28, 61
-100, -82
5, -16
83, -58
-50, -73
-93, 97
-34, -25
-86, -49
3, 20
2, -6
97, 50
-79, -13
99, -27
92, -20
76, -41
-46, 32
8, 38
-3, -18
70, 68
-42, 10
0, 29
56, -73
91, -27
-22, 34
-22, 41
-54, 95
22, 7
-9, -38
20, 89
-69, -10
-99, -3
-30, 97
41, 87
-95, -79
-97, -76
94, -19
-25, -47
-79, -20
-11, -70
42, 50
75, -46
-2, 98
-19, -89
12, -8
16, -23
14, -65
-35, 25
-69, 19
19, 85
26, -97
44, 41
-88, -96
48, 97
-30, -25
0, 97
-61, -9
-84, -3
25, 32
-15, 20
-8, 58
-8, -49
49, 77
-14, -13
-9, 5
-5, -86
93, 20
-50, -63
-27, -92
-47, 47
-17, -42
-15, 65
34, 55
22, -33
-37, 6
23, -34
-29, 73
-84, -99
